1d27ffc8-c857-44fe-be5d-ebc73095912f	98fc3c8c-ec11-4b78-89d0-dfcd5f9093b3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-FX-A2QS	TCGA-FX-A2QS-11A	Solid Tissue Normal
58d057d9-2c76-49e7-825b-93f273b5f920	eac71dee-8ad1-43d1-9207-fc1060c67ff4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-FX-A2QS	TCGA-FX-A2QS-01A	Primary Tumor
00efbb37-cb7e-4411-b857-eee5a36a3cce	8e3ba195-d539-4876-a300-4f5855b145c6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-HS-A5N9	TCGA-HS-A5N9-01A	Primary Tumor
d538daee-8250-4469-be27-22f42148f502	9f9a0df0-55d0-4156-a8f3-887aa35bec2f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-3B-A9HY	TCGA-3B-A9HY-01A	Primary Tumor
d8dba5b3-e988-4b4c-8b21-86b56d523673	a9ca32c0-ef12-4916-b83a-ba64c80f2ba6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A7EI	TCGA-DX-A7EI-01A	Primary Tumor
970565bc-15e4-43d9-bbec-f2e36c0bbfa0	e7ed5392-da94-468a-8565-917189e12f2e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A3LW	TCGA-DX-A3LW-01A	Primary Tumor
ee2bf8dd-2548-4b61-818c-976de7c3de6f	241021f0-a762-452e-bd15-4550d98ae93e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-AB2W	TCGA-DX-AB2W-01A	Primary Tumor
a93bec2d-9e64-46ee-a57a-2e53c36298a8	a8c98035-15f9-4ca8-9fd1-6918c978fb76.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-MB-A5YA	TCGA-MB-A5YA-01A	Primary Tumor
0fea0a5d-3188-4d75-b777-3e01f70206e9	6090ecaa-6910-4740-8582-c6438581097c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A48K	TCGA-DX-A48K-01A	Primary Tumor
c068dfe1-f24a-4fec-b4ff-d5870d47293d	50c3598b-ad7c-403c-bf29-24bffb83651f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-QC-A7B5	TCGA-QC-A7B5-01A	Primary Tumor
5686cbac-5829-4b9d-8edc-fddbfe85358d	0cc696ce-2d72-437a-80ba-7be1b7aba09c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A1KZ	TCGA-DX-A1KZ-01A	Primary Tumor
f27e497e-6c5d-4ab1-b26f-ff4e2603ad27	9e6d451d-7e9f-4a3f-87aa-7e9259c8ba56.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A2J0	TCGA-DX-A2J0-01A	Primary Tumor
c4f8bc07-818f-44b3-80c6-b2262df80f44	29ae98e2-a686-4de5-946c-b0f0f839cd5e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A8BS	TCGA-DX-A8BS-01A	Primary Tumor
f189fc1e-00de-447f-b3b0-b4bb0d094750	23d26c7a-d497-47c7-a5b2-2fa14d037243.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-K1-A6RU	TCGA-K1-A6RU-01A	Primary Tumor
654928c5-1cdc-41a2-a3dc-915f846fb2c3	5d22a34b-7ee2-4d75-baf5-09ec2d99c5a9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-FX-A8OO	TCGA-FX-A8OO-01A	Primary Tumor
